# Goxel 0.11.1
# One line per voxel
# X Y Z RRGGBB
-8 -10 8 ffffff
-9 -9 8 fefefe
-8 -9 8 ffffff
-7 -9 8 fefefe
-8 -8 8 ffffff
-7 -8 8 ffffff
-6 -8 8 fefefe
-7 -7 8 ffffff
-6 -7 8 fefefe
-5 -7 8 ffffff
-4 -7 8 fefefe
-3 -7 8 ffffff
-2 -7 8 ffffff
-1 -7 8 ffffff
-9 -16 9 ffffff
-9 -15 9 ffffff
-9 -14 9 ffffff
-9 -13 9 ffffff
-8 -13 9 ffffff
-9 -12 9 ffffff
-8 -12 9 ffffff
-9 -11 9 ffffff
-8 -11 9 ffffff
-9 -10 9 fefefe
-8 -10 9 ffffff
-8 -9 9 ffffff
-7 -9 9 ffffff
-8 -8 9 ffffff
-7 -8 9 ffffff
-6 -8 9 ffffff
-5 -8 9 ffffff
-7 -7 9 ffffff
-6 -7 9 ffffff
-5 -7 9 ffffff
-4 -7 9 fefefe
-3 -7 9 ffffff
-2 -7 9 ffffff
-1 -7 9 ffffff
-9 -16 10 ffffff
-8 -16 10 fefefe
-9 -15 10 fefefe
-8 -15 10 ffffff
-9 -14 10 ffffff
-8 -14 10 ffffff
-9 -13 10 fefefe
-8 -13 10 ffffff
-9 -12 10 ffffff
-8 -12 10 ffffff
-8 -11 10 fefefe
-7 -11 10 ffffff
-8 -10 10 ffffff
-7 -10 10 ffffff
-8 -9 10 ffffff
-7 -9 10 ffffff
-6 -9 10 ffffff
-7 -8 10 ffffff
-6 -8 10 fefefe
-5 -8 10 ffffff
-4 -8 10 ffffff
-3 -8 10 ffffff
-2 -8 10 ffffff
-1 -8 10 ffffff
-6 -7 10 ffffff
-5 -7 10 ffffff
-4 -7 10 fefefe
-3 -7 10 ffffff
-2 -7 10 ffffff
-1 -7 10 ffffff
-9 -16 11 ffffff
-8 -16 11 ffffff
-7 -16 11 ffffff
-9 -15 11 ffffff
-8 -15 11 ffffff
-7 -15 11 ffffff
-8 -14 11 ffffff
-7 -14 11 ffffff
-8 -13 11 ffffff
-7 -13 11 ffffff
-8 -12 11 ffffff
-7 -12 11 ffffff
-8 -11 11 ffffff
-7 -11 11 fefefe
-6 -11 11 ffffff
-8 -10 11 ffffff
-7 -10 11 ffffff
-6 -10 11 fefefe
-5 -10 11 ffffff
-7 -9 11 ffffff
-6 -9 11 fefefe
-5 -9 11 ffffff
-4 -9 11 fefefe
-3 -9 11 ffffff
-2 -9 11 fefefe
-1 -9 11 ffffff
-6 -8 11 ffffff
-5 -8 11 ffffff
-4 -8 11 ffffff
-3 -8 11 ffffff
-2 -8 11 fefefe
-1 -8 11 ffffff
-1 -7 11 ffffff
-8 -16 12 fefefe
-7 -16 12 ffffff
-6 -16 12 ffffff
-8 -15 12 ffffff
-7 -15 12 fefefe
-6 -15 12 ffffff
-8 -14 12 ffffff
-7 -14 12 fefefe
-6 -14 12 fefefe
-8 -13 12 ffffff
-7 -13 12 fefefe
-6 -13 12 ffffff
-8 -12 12 ffffff
-7 -12 12 fefefe
-6 -12 12 ffffff
-7 -11 12 fefefe
-6 -11 12 fefefe
-5 -11 12 ffffff
-4 -11 12 ffffff
-7 -10 12 ffffff
-6 -10 12 ffffff
-5 -10 12 ffffff
-4 -10 12 ffffff
-3 -10 12 fefefe
-2 -10 12 ffffff
-1 -10 12 fefefe
-6 -9 12 ffffff
-5 -9 12 ffffff
-4 -9 12 ffffff
-3 -9 12 ffffff
-2 -9 12 ffffff
-1 -9 12 ffffff
-4 -8 12 ffffff
-3 -8 12 ffffff
-2 -8 12 ffffff
-1 -8 12 ffffff
-7 -16 13 fefefe
-6 -16 13 ffffff
-5 -16 13 ffffff
-4 -16 13 ffffff
-7 -15 13 ffffff
-6 -15 13 fefefe
-5 -15 13 fefefe
-4 -15 13 ffffff
-7 -14 13 ffffff
-6 -14 13 ffffff
-5 -14 13 fefefe
-4 -14 13 fefefe
-7 -13 13 fefefe
-6 -13 13 ffffff
-5 -13 13 ffffff
-4 -13 13 ffffff
-3 -13 13 ffffff
-2 -13 13 ffffff
-7 -12 13 ffffff
-6 -12 13 ffffff
-5 -12 13 ffffff
-4 -12 13 ffffff
-3 -12 13 fefefe
-2 -12 13 fefefe
-1 -12 13 ffffff
-6 -11 13 ffffff
-5 -11 13 ffffff
-4 -11 13 ffffff
-3 -11 13 ffffff
-2 -11 13 ffffff
-1 -11 13 fefefe
-5 -10 13 ffffff
-4 -10 13 ffffff
-3 -10 13 fefefe
-2 -10 13 ffffff
-1 -10 13 ffffff
-2 -9 13 ffffff
-1 -9 13 ffffff
-5 -16 14 fefefe
-4 -16 14 ffffff
-3 -16 14 ffffff
-2 -16 14 ffffff
-1 -16 14 ffffff
-5 -15 14 ffffff
-4 -15 14 ffffff
-3 -15 14 ffffff
-2 -15 14 ffffff
-1 -15 14 ffffff
-5 -14 14 ffffff
-4 -14 14 ffffff
-3 -14 14 ffffff
-2 -14 14 ffffff
-1 -14 14 ffffff
-4 -13 14 ffffff
-3 -13 14 ffffff
-2 -13 14 ffffff
-1 -13 14 ffffff
-4 -12 14 ffffff
-3 -12 14 ffffff
-2 -12 14 ffffff
-1 -12 14 fefefe
-2 -11 14 ffffff
-1 -11 14 ffffff
10 -16 0 fefefe
10 -15 0 ffffff
10 -14 0 fefefe
10 -13 0 ffffff
9 -12 0 ffffff
10 -12 0 ffffff
7 -11 0 ffffff
8 -11 0 ffffff
9 -11 0 ffffff
10 -11 0 ffffff
0 -10 0 fefefe
1 -10 0 ffffff
2 -10 0 ffffff
4 -10 0 ffffff
5 -10 0 ffffff
6 -10 0 ffffff
7 -10 0 ffffff
8 -10 0 ffffff
9 -10 0 fefefe
0 -9 0 ffffff
1 -9 0 ffffff
2 -9 0 fefefe
3 -9 0 ffffff
4 -9 0 ffffff
5 -9 0 fefefe
6 -9 0 ffffff
7 -9 0 ffffff
8 -9 0 ffffff
1 -8 0 ffffff
2 -8 0 fefefe
3 -8 0 ffffff
4 -8 0 ffffff
5 -8 0 fefefe
6 -8 0 ffffff
7 -8 0 fefefe
2 -7 0 ffffff
3 -7 0 ffffff
4 -7 0 ffffff
5 -7 0 ffffff
6 -7 0 ffffff
10 -16 1 fefefe
10 -15 1 ffffff
10 -14 1 ffffff
10 -13 1 fefefe
10 -12 1 ffffff
0 -11 1 ffffff
1 -11 1 ffffff
2 -11 1 ffffff
9 -11 1 ffffff
10 -11 1 fefefe
0 -10 1 ffffff
1 -10 1 fefefe
2 -10 1 ffffff
7 -10 1 ffffff
8 -10 1 fefefe
9 -10 1 ffffff
1 -9 1 ffffff
2 -9 1 fefefe
7 -9 1 ffffff
8 -9 1 fefefe
1 -8 1 ffffff
2 -8 1 fefefe
3 -8 1 fefefe
4 -8 1 ffffff
5 -8 1 ffffff
6 -8 1 ffffff
7 -8 1 ffffff
8 -8 1 ffffff
2 -7 1 fefefe
3 -7 1 ffffff
4 -7 1 fefefe
5 -7 1 ffffff
6 -7 1 ffffff
7 -7 1 ffffff
8 -7 1 fefefe
10 -16 2 ffffff
10 -15 2 fefefe
10 -14 2 ffffff
10 -13 2 ffffff
0 -12 2 fefefe
1 -12 2 ffffff
2 -12 2 ffffff
10 -12 2 ffffff
0 -11 2 ffffff
1 -11 2 ffffff
2 -11 2 ffffff
9 -11 2 ffffff
10 -11 2 ffffff
2 -10 2 fefefe
8 -10 2 ffffff
9 -10 2 ffffff
2 -9 2 ffffff
8 -9 2 fefefe
9 -9 2 ffffff
2 -8 2 ffffff
3 -8 2 ffffff
7 -8 2 ffffff
8 -8 2 ffffff
2 -7 2 ffffff
3 -7 2 ffffff
4 -7 2 ffffff
5 -7 2 ffffff
6 -7 2 fefefe
7 -7 2 ffffff
8 -7 2 ffffff
10 -16 3 ffffff
10 -15 3 ffffff
10 -14 3 fefefe
10 -13 3 ffffff
0 -12 3 ffffff
1 -12 3 ffffff
2 -12 3 fefefe
9 -12 3 fefefe
10 -12 3 fefefe
1 -11 3 ffffff
2 -11 3 ffffff
9 -11 3 ffffff
10 -11 3 ffffff
1 -10 3 ffffff
2 -10 3 ffffff
8 -10 3 ffffff
9 -10 3 ffffff
1 -9 3 ffffff
2 -9 3 ffffff
8 -9 3 fefefe
9 -9 3 ffffff
2 -8 3 ffffff
3 -8 3 ffffff
8 -8 3 fefefe
9 -8 3 ffffff
2 -7 3 ffffff
3 -7 3 ffffff
4 -7 3 ffffff
5 -7 3 ffffff
6 -7 3 fefefe
7 -7 3 ffffff
8 -7 3 fefefe
9 -16 4 ffffff
10 -16 4 ffffff
9 -15 4 ffffff
10 -15 4 ffffff
9 -14 4 ffffff
10 -14 4 ffffff
9 -13 4 ffffff
10 -13 4 ffffff
0 -12 4 fefefe
1 -12 4 ffffff
9 -12 4 ffffff
10 -12 4 ffffff
0 -11 4 ffffff
1 -11 4 fefefe
2 -11 4 fefefe
9 -11 4 ffffff
10 -11 4 ffffff
0 -10 4 fefefe
1 -10 4 ffffff
2 -10 4 ffffff
9 -10 4 ffffff
0 -9 4 ffffff
1 -9 4 ffffff
2 -9 4 fefefe
8 -9 4 ffffff
9 -9 4 ffffff
0 -8 4 fefefe
1 -8 4 ffffff
2 -8 4 ffffff
8 -8 4 ffffff
9 -8 4 fefefe
1 -7 4 ffffff
2 -7 4 ffffff
3 -7 4 ffffff
4 -7 4 ffffff
5 -7 4 fefefe
6 -7 4 fefefe
7 -7 4 fefefe
8 -7 4 fefefe
9 -16 5 fefefe
10 -16 5 ffffff
9 -15 5 ffffff
10 -15 5 ffffff
9 -14 5 ffffff
10 -14 5 ffffff
9 -13 5 ffffff
10 -13 5 fefefe
9 -12 5 fefefe
10 -12 5 ffffff
9 -11 5 ffffff
10 -11 5 ffffff
0 -10 5 ffffff
1 -10 5 ffffff
9 -10 5 ffffff
0 -9 5 fefefe
1 -9 5 ffffff
8 -9 5 ffffff
9 -9 5 ffffff
0 -8 5 ffffff
1 -8 5 fefefe
2 -8 5 ffffff
7 -8 5 ffffff
8 -8 5 ffffff
9 -8 5 ffffff
0 -7 5 ffffff
1 -7 5 fefefe
2 -7 5 ffffff
3 -7 5 fefefe
4 -7 5 ffffff
5 -7 5 ffffff
6 -7 5 ffffff
7 -7 5 ffffff
8 -7 5 fefefe
9 -16 6 ffffff
10 -16 6 ffffff
9 -15 6 ffffff
9 -14 6 ffffff
9 -13 6 fefefe
9 -12 6 ffffff
9 -11 6 fefefe
9 -10 6 ffffff
8 -9 6 ffffff
9 -9 6 ffffff
7 -8 6 ffffff
8 -8 6 ffffff
9 -8 6 ffffff
0 -7 6 ffffff
1 -7 6 ffffff
2 -7 6 ffffff
3 -7 6 ffffff
4 -7 6 ffffff
5 -7 6 ffffff
6 -7 6 ffffff
7 -7 6 ffffff
8 -7 6 ffffff
9 -16 7 ffffff
9 -15 7 ffffff
9 -14 7 ffffff
9 -13 7 ffffff
9 -12 7 ffffff
9 -11 7 ffffff
8 -10 7 ffffff
9 -10 7 ffffff
8 -9 7 fefefe
9 -9 7 fefefe
7 -8 7 ffffff
8 -8 7 fefefe
0 -7 7 ffffff
1 -7 7 fefefe
2 -7 7 ffffff
3 -7 7 fefefe
4 -7 7 ffffff
5 -7 7 ffffff
6 -7 7 fefefe
7 -7 7 ffffff
8 -7 7 ffffff
9 -16 8 ffffff
9 -15 8 ffffff
9 -14 8 ffffff
9 -13 8 fefefe
9 -12 8 ffffff
8 -11 8 ffffff
9 -11 8 ffffff
8 -10 8 ffffff
9 -10 8 fefefe
7 -9 8 ffffff
8 -9 8 ffffff
9 -9 8 ffffff
6 -8 8 ffffff
7 -8 8 ffffff
8 -8 8 ffffff
0 -7 8 ffffff
1 -7 8 fefefe
2 -7 8 ffffff
3 -7 8 ffffff
4 -7 8 ffffff
5 -7 8 ffffff
6 -7 8 ffffff
7 -7 8 ffffff
9 -16 9 ffffff
9 -15 9 ffffff
9 -14 9 ffffff
8 -13 9 ffffff
9 -13 9 fefefe
8 -12 9 ffffff
9 -12 9 ffffff
8 -11 9 ffffff
9 -11 9 ffffff
8 -10 9 fefefe
9 -10 9 ffffff
7 -9 9 ffffff
8 -9 9 ffffff
5 -8 9 ffffff
6 -8 9 ffffff
7 -8 9 ffffff
8 -8 9 ffffff
0 -7 9 fefefe
1 -7 9 fefefe
2 -7 9 ffffff
3 -7 9 ffffff
4 -7 9 ffffff
5 -7 9 fefefe
6 -7 9 ffffff
7 -7 9 ffffff
8 -16 10 ffffff
9 -16 10 ffffff
8 -15 10 ffffff
9 -15 10 ffffff
8 -14 10 ffffff
9 -14 10 ffffff
8 -13 10 fefefe
9 -13 10 ffffff
8 -12 10 ffffff
9 -12 10 fefefe
7 -11 10 ffffff
8 -11 10 fefefe
7 -10 10 ffffff
8 -10 10 ffffff
6 -9 10 ffffff
7 -9 10 fefefe
8 -9 10 ffffff
0 -8 10 ffffff
1 -8 10 ffffff
2 -8 10 fefefe
3 -8 10 ffffff
4 -8 10 ffffff
5 -8 10 ffffff
6 -8 10 fefefe
7 -8 10 ffffff
0 -7 10 ffffff
1 -7 10 ffffff
2 -7 10 ffffff
3 -7 10 ffffff
4 -7 10 ffffff
5 -7 10 ffffff
6 -7 10 ffffff
7 -16 11 ffffff
8 -16 11 ffffff
9 -16 11 ffffff
7 -15 11 ffffff
8 -15 11 ffffff
9 -15 11 fefefe
7 -14 11 ffffff
8 -14 11 ffffff
7 -13 11 fefefe
8 -13 11 ffffff
7 -12 11 ffffff
8 -12 11 ffffff
6 -11 11 fefefe
7 -11 11 ffffff
8 -11 11 ffffff
5 -10 11 ffffff
6 -10 11 ffffff
7 -10 11 ffffff
8 -10 11 fefefe
1 -9 11 ffffff
2 -9 11 ffffff
3 -9 11 ffffff
4 -9 11 ffffff
5 -9 11 ffffff
6 -9 11 ffffff
7 -9 11 fefefe
0 -8 11 ffffff
1 -8 11 ffffff
2 -8 11 ffffff
3 -8 11 ffffff
4 -8 11 ffffff
5 -8 11 ffffff
6 -8 11 fefefe
0 -7 11 ffffff
1 -7 11 ffffff
6 -16 12 ffffff
7 -16 12 ffffff
8 -16 12 ffffff
6 -15 12 fefefe
7 -15 12 ffffff
8 -15 12 ffffff
6 -14 12 ffffff
7 -14 12 ffffff
8 -14 12 fefefe
6 -13 12 ffffff
7 -13 12 fefefe
8 -13 12 ffffff
6 -12 12 ffffff
7 -12 12 ffffff
8 -12 12 ffffff
4 -11 12 ffffff
5 -11 12 fefefe
6 -11 12 ffffff
7 -11 12 ffffff
0 -10 12 fefefe
1 -10 12 ffffff
2 -10 12 ffffff
3 -10 12 ffffff
4 -10 12 ffffff
5 -10 12 ffffff
6 -10 12 ffffff
7 -10 12 ffffff
0 -9 12 fefefe
1 -9 12 ffffff
2 -9 12 ffffff
3 -9 12 ffffff
4 -9 12 ffffff
5 -9 12 fefefe
6 -9 12 ffffff
0 -8 12 ffffff
1 -8 12 ffffff
2 -8 12 ffffff
3 -8 12 ffffff
4 -8 12 ffffff
4 -16 13 ffffff
5 -16 13 ffffff
6 -16 13 ffffff
7 -16 13 ffffff
4 -15 13 ffffff
5 -15 13 ffffff
6 -15 13 fefefe
7 -15 13 ffffff
4 -14 13 fefefe
5 -14 13 fefefe
6 -14 13 fefefe
7 -14 13 ffffff
2 -13 13 ffffff
3 -13 13 ffffff
4 -13 13 ffffff
5 -13 13 fefefe
6 -13 13 fefefe
7 -13 13 fefefe
0 -12 13 ffffff
1 -12 13 ffffff
2 -12 13 fefefe
3 -12 13 ffffff
4 -12 13 ffffff
5 -12 13 ffffff
6 -12 13 ffffff
7 -12 13 ffffff
0 -11 13 ffffff
1 -11 13 ffffff
2 -11 13 ffffff
3 -11 13 ffffff
4 -11 13 ffffff
5 -11 13 ffffff
6 -11 13 ffffff
0 -10 13 fefefe
1 -10 13 ffffff
2 -10 13 ffffff
3 -10 13 ffffff
4 -10 13 ffffff
5 -10 13 ffffff
0 -9 13 fefefe
1 -9 13 ffffff
2 -9 13 ffffff
0 -16 14 ffffff
1 -16 14 fefefe
2 -16 14 ffffff
3 -16 14 ffffff
4 -16 14 ffffff
5 -16 14 ffffff
0 -15 14 fefefe
1 -15 14 ffffff
2 -15 14 ffffff
3 -15 14 ffffff
4 -15 14 fefefe
5 -15 14 ffffff
0 -14 14 ffffff
1 -14 14 ffffff
2 -14 14 ffffff
3 -14 14 ffffff
4 -14 14 fefefe
5 -14 14 ffffff
0 -13 14 ffffff
1 -13 14 ffffff
2 -13 14 ffffff
3 -13 14 fefefe
4 -13 14 ffffff
0 -12 14 ffffff
1 -12 14 fefefe
2 -12 14 ffffff
3 -12 14 ffffff
4 -12 14 fefefe
0 -11 14 ffffff
1 -11 14 fefefe
2 -11 14 ffffff
-2 -28 0 ffffff
-1 -28 0 ffffff
-5 -27 0 ffffff
-4 -27 0 fefefe
-3 -27 0 fefefe
-2 -27 0 ffffff
-1 -27 0 ffffff
-7 -26 0 ffffff
-6 -26 0 ffffff
-5 -26 0 ffffff
-4 -26 0 ffffff
-8 -25 0 ffffff
-7 -25 0 ffffff
-6 -25 0 ffffff
-9 -24 0 fefefe
-8 -24 0 ffffff
-9 -23 0 ffffff
-8 -23 0 fefefe
-10 -22 0 ffffff
-9 -22 0 fefefe
-10 -21 0 ffffff
-9 -21 0 ffffff
-10 -20 0 fefefe
-10 -19 0 ffffff
-10 -18 0 ffffff
-10 -17 0 fefefe
-2 -28 1 ffffff
-1 -28 1 fefefe
-5 -27 1 ffffff
-4 -27 1 ffffff
-3 -27 1 ffffff
-2 -27 1 ffffff
-1 -27 1 ffffff
-7 -26 1 ffffff
-6 -26 1 ffffff
-5 -26 1 ffffff
-4 -26 1 ffffff
-8 -25 1 ffffff
-7 -25 1 ffffff
-6 -25 1 ffffff
-9 -24 1 ffffff
-8 -24 1 ffffff
-7 -24 1 ffffff
-9 -23 1 ffffff
-8 -23 1 ffffff
-10 -22 1 ffffff
-9 -22 1 ffffff
-10 -21 1 ffffff
-9 -21 1 ffffff
-10 -20 1 ffffff
-10 -19 1 ffffff
-10 -18 1 fefefe
-10 -17 1 ffffff
-2 -28 2 ffffff
-1 -28 2 ffffff
-5 -27 2 ffffff
-4 -27 2 fefefe
-3 -27 2 ffffff
-2 -27 2 ffffff
-1 -27 2 ffffff
-7 -26 2 ffffff
-6 -26 2 fefefe
-5 -26 2 ffffff
-4 -26 2 ffffff
-8 -25 2 ffffff
-7 -25 2 ffffff
-6 -25 2 ffffff
-9 -24 2 ffffff
-8 -24 2 ffffff
-7 -24 2 ffffff
-9 -23 2 ffffff
-8 -23 2 ffffff
-10 -22 2 ffffff
-9 -22 2 ffffff
-10 -21 2 ffffff
-9 -21 2 fefefe
-10 -20 2 ffffff
-10 -19 2 fefefe
-10 -18 2 ffffff
-10 -17 2 fefefe
-5 -27 3 ffffff
-4 -27 3 ffffff
-3 -27 3 ffffff
-2 -27 3 ffffff
-1 -27 3 ffffff
-6 -26 3 ffffff
-5 -26 3 ffffff
-4 -26 3 ffffff
-3 -26 3 ffffff
-8 -25 3 fefefe
-7 -25 3 ffffff
-6 -25 3 fefefe
-9 -24 3 ffffff
-8 -24 3 fefefe
-7 -24 3 fefefe
-9 -23 3 ffffff
-8 -23 3 ffffff
-10 -22 3 ffffff
-9 -22 3 ffffff
-10 -21 3 ffffff
-9 -21 3 ffffff
-10 -20 3 fefefe
-10 -19 3 ffffff
-10 -18 3 fefefe
-10 -17 3 ffffff
-4 -27 4 fefefe
-3 -27 4 ffffff
-2 -27 4 ffffff
-1 -27 4 ffffff
-6 -26 4 ffffff
-5 -26 4 ffffff
-4 -26 4 ffffff
-3 -26 4 ffffff
-7 -25 4 ffffff
-6 -25 4 ffffff
-5 -25 4 ffffff
-8 -24 4 ffffff
-7 -24 4 ffffff
-9 -23 4 ffffff
-8 -23 4 ffffff
-9 -22 4 ffffff
-10 -21 4 ffffff
-9 -21 4 ffffff
-10 -20 4 ffffff
-9 -20 4 ffffff
-10 -19 4 ffffff
-10 -18 4 fefefe
-10 -17 4 ffffff
-9 -17 4 ffffff
-4 -27 5 ffffff
-3 -27 5 fefefe
-2 -27 5 ffffff
-1 -27 5 ffffff
-6 -26 5 ffffff
-5 -26 5 ffffff
-4 -26 5 ffffff
-3 -26 5 fefefe
-2 -26 5 ffffff
-1 -26 5 ffffff
-7 -25 5 ffffff
-6 -25 5 ffffff
-5 -25 5 ffffff
-4 -25 5 ffffff
-8 -24 5 fefefe
-7 -24 5 ffffff
-6 -24 5 ffffff
-9 -23 5 ffffff
-8 -23 5 fefefe
-9 -22 5 ffffff
-8 -22 5 ffffff
-10 -21 5 fefefe
-9 -21 5 fefefe
-10 -20 5 ffffff
-9 -20 5 ffffff
-10 -19 5 ffffff
-9 -19 5 ffffff
-10 -18 5 fefefe
-9 -18 5 fefefe
-10 -17 5 ffffff
-9 -17 5 ffffff
-3 -27 6 ffffff
-2 -27 6 fefefe
-1 -27 6 fefefe
-5 -26 6 ffffff
-4 -26 6 ffffff
-3 -26 6 ffffff
-2 -26 6 ffffff
-1 -26 6 ffffff
-7 -25 6 fefefe
-6 -25 6 ffffff
-5 -25 6 ffffff
-4 -25 6 ffffff
-8 -24 6 ffffff
-7 -24 6 ffffff
-6 -24 6 ffffff
-9 -23 6 fefefe
-8 -23 6 fefefe
-7 -23 6 ffffff
-9 -22 6 ffffff
-8 -22 6 ffffff
-9 -21 6 fefefe
-10 -20 6 fefefe
-9 -20 6 ffffff
-10 -19 6 ffffff
-9 -19 6 ffffff
-10 -18 6 fefefe
-9 -18 6 ffffff
-10 -17 6 ffffff
-9 -17 6 ffffff
-4 -26 7 ffffff
-3 -26 7 fefefe
-2 -26 7 ffffff
-1 -26 7 ffffff
-6 -25 7 ffffff
-5 -25 7 ffffff
-4 -25 7 ffffff
-3 -25 7 ffffff
-2 -25 7 ffffff
-8 -24 7 fefefe
-7 -24 7 ffffff
-6 -24 7 ffffff
-5 -24 7 fefefe
-8 -23 7 ffffff
-7 -23 7 ffffff
-9 -22 7 ffffff
-8 -22 7 ffffff
-9 -21 7 ffffff
-8 -21 7 ffffff
-9 -20 7 fefefe
-9 -19 7 fefefe
-9 -18 7 ffffff
-9 -17 7 ffffff
-3 -26 8 ffffff
-2 -26 8 fefefe
-1 -26 8 ffffff
-6 -25 8 fefefe
-5 -25 8 ffffff
-4 -25 8 ffffff
-3 -25 8 ffffff
-2 -25 8 ffffff
-1 -25 8 ffffff
-7 -24 8 ffffff
-6 -24 8 ffffff
-5 -24 8 ffffff
-4 -24 8 ffffff
-3 -24 8 fefefe
-8 -23 8 ffffff
-7 -23 8 ffffff
-6 -23 8 fefefe
-9 -22 8 ffffff
-8 -22 8 ffffff
-7 -22 8 fefefe
-9 -21 8 ffffff
-8 -21 8 ffffff
-9 -20 8 ffffff
-8 -20 8 ffffff
-9 -19 8 ffffff
-9 -18 8 ffffff
-9 -17 8 ffffff
-4 -25 9 ffffff
-3 -25 9 ffffff
-2 -25 9 ffffff
-1 -25 9 fefefe
-6 -24 9 ffffff
-5 -24 9 fefefe
-4 -24 9 ffffff
-3 -24 9 fefefe
-2 -24 9 ffffff
-1 -24 9 ffffff
-7 -23 9 ffffff
-6 -23 9 ffffff
-5 -23 9 ffffff
-4 -23 9 ffffff
-8 -22 9 ffffff
-7 -22 9 ffffff
-6 -22 9 fefefe
-9 -21 9 ffffff
-8 -21 9 ffffff
-7 -21 9 ffffff
-9 -20 9 ffffff
-8 -20 9 ffffff
-9 -19 9 ffffff
-8 -19 9 fefefe
-9 -18 9 ffffff
-8 -18 9 ffffff
-9 -17 9 ffffff
-3 -25 10 ffffff
-2 -25 10 ffffff
-1 -25 10 ffffff
-5 -24 10 ffffff
-4 -24 10 ffffff
-3 -24 10 ffffff
-2 -24 10 fefefe
-1 -24 10 ffffff
-7 -23 10 ffffff
-6 -23 10 fefefe
-5 -23 10 ffffff
-4 -23 10 ffffff
-3 -23 10 ffffff
-2 -23 10 ffffff
-1 -23 10 ffffff
-7 -22 10 ffffff
-6 -22 10 ffffff
-5 -22 10 ffffff
-4 -22 10 ffffff
-8 -21 10 ffffff
-7 -21 10 ffffff
-6 -21 10 fefefe
-8 -20 10 ffffff
-7 -20 10 ffffff
-9 -19 10 fefefe
-8 -19 10 ffffff
-7 -19 10 ffffff
-9 -18 10 ffffff
-8 -18 10 ffffff
-9 -17 10 ffffff
-8 -17 10 ffffff
-3 -24 11 ffffff
-2 -24 11 ffffff
-1 -24 11 ffffff
-5 -23 11 ffffff
-4 -23 11 ffffff
-3 -23 11 ffffff
-2 -23 11 fefefe
-1 -23 11 ffffff
-6 -22 11 ffffff
-5 -22 11 fefefe
-4 -22 11 ffffff
-3 -22 11 fefefe
-2 -22 11 fefefe
-1 -22 11 ffffff
-7 -21 11 fefefe
-6 -21 11 ffffff
-5 -21 11 ffffff
-4 -21 11 ffffff
-8 -20 11 ffffff
-7 -20 11 ffffff
-6 -20 11 fefefe
-5 -20 11 ffffff
-8 -19 11 ffffff
-7 -19 11 fefefe
-6 -19 11 ffffff
-8 -18 11 ffffff
-7 -18 11 ffffff
-9 -17 11 ffffff
-8 -17 11 fefefe
-7 -17 11 fefefe
-3 -23 12 ffffff
-2 -23 12 ffffff
-1 -23 12 ffffff
-5 -22 12 fefefe
-4 -22 12 ffffff
-3 -22 12 fefefe
-2 -22 12 ffffff
-1 -22 12 ffffff
-6 -21 12 ffffff
-5 -21 12 fefefe
-4 -21 12 ffffff
-3 -21 12 ffffff
-2 -21 12 fefefe
-1 -21 12 ffffff
-7 -20 12 ffffff
-6 -20 12 fefefe
-5 -20 12 ffffff
-4 -20 12 fefefe
-3 -20 12 ffffff
-2 -20 12 ffffff
-7 -19 12 ffffff
-6 -19 12 fefefe
-5 -19 12 ffffff
-4 -19 12 ffffff
-8 -18 12 fefefe
-7 -18 12 ffffff
-6 -18 12 fefefe
-5 -18 12 ffffff
-8 -17 12 ffffff
-7 -17 12 ffffff
-6 -17 12 ffffff
-4 -21 13 ffffff
-3 -21 13 ffffff
-2 -21 13 fefefe
-1 -21 13 fefefe
-5 -20 13 ffffff
-4 -20 13 fefefe
-3 -20 13 ffffff
-2 -20 13 ffffff
-1 -20 13 fefefe
-6 -19 13 ffffff
-5 -19 13 ffffff
-4 -19 13 ffffff
-3 -19 13 ffffff
-2 -19 13 ffffff
-1 -19 13 ffffff
-6 -18 13 fefefe
-5 -18 13 fefefe
-4 -18 13 ffffff
-3 -18 13 ffffff
-2 -18 13 ffffff
-1 -18 13 ffffff
-7 -17 13 ffffff
-6 -17 13 fefefe
-5 -17 13 ffffff
-4 -17 13 ffffff
-3 -17 13 ffffff
-3 -19 14 ffffff
-2 -19 14 ffffff
-1 -19 14 ffffff
-4 -18 14 ffffff
-3 -18 14 ffffff
-2 -18 14 ffffff
-1 -18 14 ffffff
-5 -17 14 ffffff
-4 -17 14 ffffff
-3 -17 14 ffffff
-2 -17 14 ffffff
-1 -17 14 ffffff
0 0 -15 ffffff
1 0 -15 ffffff
2 0 -15 ffffff
0 0 -14 ffffff
1 0 -14 ffffff
2 0 -14 ffffff
3 0 -14 ffffff
4 0 -14 ffffff
2 0 -13 ffffff
3 0 -13 ffffff
4 0 -13 fefefe
3 0 -12 ffffff
4 0 -12 ffffff
5 0 -12 ffffff
4 0 -11 ffffff
5 0 -11 ffffff
4 0 -10 fefefe
5 0 -10 ffffff
-2 0 -15 ffffff
-1 0 -15 ffffff
-4 0 -14 ffffff
-3 0 -14 ffffff
-2 0 -14 ffffff
-1 0 -14 ffffff
-4 0 -13 fefefe
-3 0 -13 ffffff
-2 0 -13 fefefe
-5 0 -12 ffffff
-4 0 -12 fefefe
-3 0 -12 ffffff
-5 0 -11 ffffff
-4 0 -11 fefefe
-5 0 -10 ffffff
-4 0 -10 ffffff
